,article_id,date,is_fiscal_article
4370,3217031748,2025-06-10,True
4371,3217031746,2025-06-10,True
4372,3217031745,2025-06-10,True
4373,3217031740,2025-06-10,False
4374,3217031735,2025-06-10,True
4375,3217031733,2025-06-10,False
4376,3217031732,2025-06-10,True
4377,3217031727,2025-06-10,False
4378,3217031724,2025-06-10,True
4379,3217031723,2025-06-10,True
4380,3216758818,2025-06-09,False
4381,3216758811,2025-06-09,True
4382,3216758809,2025-06-09,True
4383,3216758807,2025-06-09,True
4384,3216758806,2025-06-09,True
4385,3216758805,2025-06-09,True
4386,3216758798,2025-06-09,True
4387,3216758796,2025-06-09,True
4388,3216758793,2025-06-09,True
4389,3216758789,2025-06-09,True
4390,3216758788,2025-06-09,True
4391,3216758783,2025-06-09,True
4392,3216758782,2025-06-09,True
4393,3216758780,2025-06-09,True
4394,3216758779,2025-06-09,True
4395,3216758777,2025-06-09,True
4396,3216758776,2025-06-09,True
4397,3216758774,2025-06-09,True
4398,3216758762,2025-06-09,False
4399,3216755026,2025-06-09,True
4400,3216755025,2025-06-09,False
4401,3216755024,2025-06-09,True
4402,3216445633,2025-06-07,True
4403,3216445631,2025-06-07,True
4404,3216445624,2025-06-07,False
4405,3216445623,2025-06-07,False
4406,3216445611,2025-06-07,True
4407,3216445610,2025-06-07,True
4408,3216445609,2025-06-07,True
4409,3216445604,2025-06-07,True
4410,3216445594,2025-06-07,True
4411,3216445593,2025-06-07,False
4412,3216445588,2025-06-07,True
4413,3216445587,2025-06-07,False
4414,3216445586,2025-06-07,False
4415,3216445585,2025-06-07,False
4416,3216445584,2025-06-07,False
4417,3216445562,2025-06-07,True
4418,3216445550,2025-06-07,True
4419,3216445549,2025-06-07,False
4420,3216445544,2025-06-07,False
4421,3216445536,2025-06-07,True
4422,2723329797,2022-10-11,False
4423,2723329796,2022-10-11,True
4424,2723329792,2022-10-11,True
4425,2723329791,2022-10-11,True
4426,2723329788,2022-10-11,True
4427,2723329779,2022-10-11,True
4428,2723329773,2022-10-11,True
4429,2723329772,2022-10-11,True
4430,2723329767,2022-10-11,False
4431,2723329751,2022-10-11,False
4432,2723329739,2022-10-11,True
4433,2723329731,2022-10-11,True
4434,2723329729,2022-10-11,True
4435,2723329726,2022-10-11,True
4436,2723011662,2022-10-10,True
4437,2723011656,2022-10-10,True
4438,2723011655,2022-10-10,True
4439,2723011651,2022-10-10,False
4440,2723011650,2022-10-10,False
4441,2723011648,2022-10-10,True
4442,2723011647,2022-10-10,True
4443,2723011645,2022-10-10,True
4444,2723011643,2022-10-10,True
4445,2723011642,2022-10-10,False
4446,2723011641,2022-10-10,False
4447,2723011634,2022-10-10,True
4448,2723011613,2022-10-10,True
4449,2723011607,2022-10-10,True
4450,2723011605,2022-10-10,False
4451,2723011603,2022-10-10,True
4452,2722637453,2022-10-08,True
4453,2722637447,2022-10-08,False
4454,2722637441,2022-10-08,False
4455,2722637428,2022-10-08,True
4456,2722637427,2022-10-08,True
4457,2722637426,2022-10-08,True
4458,2722637414,2022-10-08,True
4459,2722637413,2022-10-08,False
4460,2722637399,2022-10-08,True
4461,2722637389,2022-10-08,False
4462,2722637383,2022-10-08,True
4463,2722637379,2022-10-08,True
4464,2722637378,2022-10-08,True
4465,2722637360,2022-10-08,False
4466,2722637351,2022-10-08,True
4467,2722122820,2022-10-07,True
4468,2722122819,2022-10-07,True
4469,2722122818,2022-10-07,True
4470,2722122813,2022-10-07,False
4471,2722122811,2022-10-07,True
4472,2722122807,2022-10-07,True
4473,2722122787,2022-10-07,False
4474,2722122784,2022-10-07,True
4475,2722122783,2022-10-07,True
4476,2722122780,2022-10-07,True
4477,2722122775,2022-10-07,True
4478,2722122774,2022-10-07,True
4479,2722122772,2022-10-07,True
4480,2722122768,2022-10-07,False
4481,2722122762,2022-10-07,False
4482,2722122761,2022-10-07,True
4483,2722122758,2022-10-07,True
4484,2722122755,2022-10-07,True
4485,2722122754,2022-10-07,True
4486,2722122752,2022-10-07,True
4487,2722122749,2022-10-07,True
4488,2722122748,2022-10-07,True
4489,2722122739,2022-10-07,True
4490,2721508162,2022-10-06,False
4491,2721508161,2022-10-06,False
4492,2721508159,2022-10-06,False
4493,2721508154,2022-10-06,True
4494,2721508147,2022-10-06,False
4495,2721508144,2022-10-06,False
4496,2721508142,2022-10-06,True
4497,2721508137,2022-10-06,True
4498,2721508136,2022-10-06,True
4499,2721508134,2022-10-06,False
4500,2721508131,2022-10-06,True
4501,2721508125,2022-10-06,True
4502,2721508124,2022-10-06,False
4503,2721508120,2022-10-06,False
4504,2721508115,2022-10-06,True
4505,2721508113,2022-10-06,True
4506,2721508104,2022-10-06,True
4507,2721508103,2022-10-06,False
4508,2721508101,2022-10-06,False
4509,2721508095,2022-10-06,False
4510,2721508094,2022-10-06,True
4511,2721508092,2022-10-06,False
4512,2721508088,2022-10-06,False
4513,2721508085,2022-10-06,True
4514,2721138166,2022-10-05,False
4515,2721138161,2022-10-05,True
4516,2721138159,2022-10-05,False
4517,2721138158,2022-10-05,True
4518,2721138152,2022-10-05,False
4519,2721138150,2022-10-05,False
4520,2721138149,2022-10-05,True
4521,2721138148,2022-10-05,True
4522,2721138145,2022-10-05,True
4523,2721138143,2022-10-05,True
4524,2721138141,2022-10-05,True
4525,2721138132,2022-10-05,True
4526,2721138131,2022-10-05,True
4527,2721138130,2022-10-05,True
4528,2721138128,2022-10-05,True
4529,2721138113,2022-10-05,True
4530,2721138112,2022-10-05,False
4531,2721138111,2022-10-05,False
4532,2721138101,2022-10-05,True
4533,2721138098,2022-10-05,True
4534,2721138093,2022-10-05,True
4535,2720762125,2022-10-04,False
4536,2720762121,2022-10-04,False
4537,2720762117,2022-10-04,False
4538,2720762113,2022-10-04,True
4539,2720762110,2022-10-04,True
4540,2720762106,2022-10-04,True
4541,2720762104,2022-10-04,True
4542,2720762103,2022-10-04,True
4543,2720762100,2022-10-04,True
4544,2720762099,2022-10-04,False
4545,2720762098,2022-10-04,False
4546,2720762093,2022-10-04,False
4547,2720762089,2022-10-04,True
4548,2720762079,2022-10-04,True
4549,2720762075,2022-10-04,False
4550,2720762073,2022-10-04,True
4551,2720762069,2022-10-04,True
4552,2720762068,2022-10-04,True
4553,2720762067,2022-10-04,True
4554,2720762065,2022-10-04,False
4555,2720296009,2022-10-03,True
4556,2720296007,2022-10-03,True
4557,2720296006,2022-10-03,True
4558,2720295998,2022-10-03,False
4559,2720295993,2022-10-03,True
4560,2720295990,2022-10-03,False
4561,2720295976,2022-10-03,False
4562,2720295975,2022-10-03,True
4563,2720295974,2022-10-03,True
4564,2720295972,2022-10-03,True
4565,2720295971,2022-10-03,True
4566,2720295964,2022-10-03,False
4567,2720295958,2022-10-03,True
4568,2720295956,2022-10-03,False
4569,2720295955,2022-10-03,True
4570,2720295950,2022-10-03,False
4571,2719621495,2022-10-01,False
4572,2719621481,2022-10-01,False
4573,2719621474,2022-10-01,True
4574,2719621461,2022-10-01,True
4575,2719621458,2022-10-01,True
4576,2719621445,2022-10-01,True
4577,2719621439,2022-10-01,True
4578,2719621438,2022-10-01,True
4579,2719621436,2022-10-01,True
4580,2719621434,2022-10-01,True
4581,2719621432,2022-10-01,True
4582,2719621428,2022-10-01,True
4583,2719621422,2022-10-01,True
4584,2719621419,2022-10-01,False
4585,2719621415,2022-10-01,True
4586,2719621410,2022-10-01,True
4587,2719621407,2022-10-01,True
4588,2719621398,2022-10-01,True
4589,2719621388,2022-10-01,False
4590,2719621385,2022-10-01,True
4591,2719296120,2022-09-30,True
4592,2719296114,2022-09-30,True
4593,2719296112,2022-09-30,True
4594,2719296111,2022-09-30,True
4595,2719296108,2022-09-30,True
4596,2719296100,2022-09-30,True
4597,2719296097,2022-09-30,True
4598,2719296094,2022-09-30,False
4599,2719296086,2022-09-30,False
4600,2719296081,2022-09-30,True
4601,2719296078,2022-09-30,True
4602,2719296076,2022-09-30,False
4603,2719296075,2022-09-30,True
4604,2719296074,2022-09-30,True
4605,2719296073,2022-09-30,False
4606,2719296068,2022-09-30,True
4607,2719296063,2022-09-30,True
4608,2719296058,2022-09-30,True
4609,2719296053,2022-09-30,True
4610,2719296049,2022-09-30,True
4611,2719296040,2022-09-30,False
4612,2719296036,2022-09-30,False
4613,2718784323,2022-09-29,True
4614,2718784322,2022-09-29,True
4615,2718784320,2022-09-29,False
4616,2718784313,2022-09-29,True
4617,2718784311,2022-09-29,True
4618,2718784302,2022-09-29,False
4619,2718784300,2022-09-29,False
4620,2718784290,2022-09-29,False
4621,2718784287,2022-09-29,False
4622,2718784285,2022-09-29,False
4623,2718784276,2022-09-29,True
4624,2718784275,2022-09-29,True
4625,2718784271,2022-09-29,True
4626,2718784270,2022-09-29,True
4627,2718784266,2022-09-29,True
4628,2718784264,2022-09-29,True
4629,2718784263,2022-09-29,True
4630,2718529815,2022-09-28,True
4631,2718529813,2022-09-28,False
4632,2718529812,2022-09-28,True
4633,2718529811,2022-09-28,False
4634,2718529806,2022-09-28,True
4635,2718529801,2022-09-28,True
4636,2718529796,2022-09-28,True
4637,2718529794,2022-09-28,False
4638,2718529789,2022-09-28,True
4639,2718529784,2022-09-28,True
4640,2718529780,2022-09-28,False
4641,2718529776,2022-09-28,True
4642,2718529774,2022-09-28,False
4643,2718529773,2022-09-28,True
4644,2718529765,2022-09-28,True
4645,2718529762,2022-09-28,True
4646,2718529756,2022-09-28,False
4647,2718529755,2022-09-28,True
4648,2718529753,2022-09-28,False
4649,2718529748,2022-09-28,True
4650,2718529747,2022-09-28,False
4651,2718529744,2022-09-28,False
4652,2718529742,2022-09-28,True
4653,2718529740,2022-09-28,True
4654,2718054142,2022-09-27,False
4655,2718054140,2022-09-27,False
4656,2718054136,2022-09-27,False
4657,2718054135,2022-09-27,True
4658,2718054134,2022-09-27,True
4659,2718054127,2022-09-27,True
4660,2718054125,2022-09-27,False
4661,2718054123,2022-09-27,True
4662,2718054117,2022-09-27,True
4663,2718054105,2022-09-27,True
4664,2718054096,2022-09-27,True
4665,2718054089,2022-09-27,False
4666,2718054087,2022-09-27,False
4667,2718054084,2022-09-27,True
4668,2718054082,2022-09-27,False
4669,2718054080,2022-09-27,False
4670,2718054078,2022-09-27,True
4671,2718054075,2022-09-27,True
4672,2717607295,2022-09-26,True
4673,2717607294,2022-09-26,True
4674,2717607289,2022-09-26,True
4675,2717607288,2022-09-26,True
4676,2717607285,2022-09-26,True
4677,2717607283,2022-09-26,True
4678,2717607279,2022-09-26,False
4679,2717607274,2022-09-26,True
4680,2717607272,2022-09-26,True
4681,2717607270,2022-09-26,True
4682,2717607265,2022-09-26,False
4683,2717607252,2022-09-26,True
4684,2717607248,2022-09-26,True
4685,2717607244,2022-09-26,True
4686,2717607240,2022-09-26,False
4687,2717234142,2022-09-24,True
4688,2717234136,2022-09-24,False
4689,2717234132,2022-09-24,True
4690,2717234116,2022-09-24,True
4691,2717234115,2022-09-24,True
4692,2717234109,2022-09-24,True
4693,2717234107,2022-09-24,True
4694,2717234104,2022-09-24,False
4695,2717234100,2022-09-24,True
4696,2717234098,2022-09-24,True
4697,2717234080,2022-09-24,True
4698,2717234078,2022-09-24,True
4699,2717234072,2022-09-24,True
4700,2717234069,2022-09-24,False
4701,2717234063,2022-09-24,True
4702,2717234061,2022-09-24,False
4703,2717234049,2022-09-24,True
4704,2717234048,2022-09-24,True
4705,2716818159,2022-09-23,True
4706,2716818158,2022-09-23,True
4707,2716818154,2022-09-23,True
4708,2716818150,2022-09-23,True
4709,2716818144,2022-09-23,True
4710,2716818143,2022-09-23,False
4711,2716818142,2022-09-23,True
4712,2716818135,2022-09-23,True
4713,2716818134,2022-09-23,False
4714,2716818129,2022-09-23,True
4715,2716818126,2022-09-23,False
4716,2716818123,2022-09-23,True
4717,2716818113,2022-09-23,True
4718,2716818102,2022-09-23,True
4719,2716818099,2022-09-23,True
4720,2716818096,2022-09-23,False
4721,2716818087,2022-09-23,False
4722,2716818085,2022-09-23,True
4723,2716818081,2022-09-23,True
4724,2716818080,2022-09-23,True
4725,2716423312,2022-09-22,False
4726,2716423305,2022-09-22,True
4727,2716423300,2022-09-22,False
4728,2716423296,2022-09-22,True
4729,2716423295,2022-09-22,True
4730,2716423293,2022-09-22,True
4731,2716423291,2022-09-22,True
4732,2716423285,2022-09-22,True
4733,2716423282,2022-09-22,True
4734,2716423276,2022-09-22,False
4735,2716423275,2022-09-22,False
4736,2716423272,2022-09-22,True
4737,2716423270,2022-09-22,True
4738,2716423265,2022-09-22,True
4739,2716423264,2022-09-22,False
4740,2716423257,2022-09-22,False
4741,2716423255,2022-09-22,True
4742,2716423251,2022-09-22,False
4743,2716423250,2022-09-22,True
4744,2716423249,2022-09-22,True
4745,2716423247,2022-09-22,True
4746,2715948927,2022-09-21,False
4747,2715948924,2022-09-21,True
4748,2715948921,2022-09-21,False
4749,2715948916,2022-09-21,True
4750,2715948914,2022-09-21,True
4751,2715948913,2022-09-21,False
4752,2715948908,2022-09-21,False
4753,2715948903,2022-09-21,True
4754,2715948902,2022-09-21,True
4755,2715948900,2022-09-21,True
4756,2715948895,2022-09-21,True
4757,2715948892,2022-09-21,True
4758,2715948891,2022-09-21,False
4759,2715948890,2022-09-21,True
4760,2715948889,2022-09-21,True
4761,2715948885,2022-09-21,False
4762,2715948884,2022-09-21,True
4763,2715948882,2022-09-21,True
4764,2715948880,2022-09-21,True
4765,2715948868,2022-09-21,True
4766,2715948863,2022-09-21,True
4767,2715948856,2022-09-21,True
4768,2715948853,2022-09-21,True
4769,2715948849,2022-09-21,True
4770,2715651949,2022-09-20,False
4771,2715651948,2022-09-20,True
4772,2715651947,2022-09-20,True
4773,2715651946,2022-09-20,True
4774,2715651944,2022-09-20,True
4775,2715651942,2022-09-20,False
4776,2715651939,2022-09-20,True
4777,2715651938,2022-09-20,True
4778,2715651937,2022-09-20,True
4779,2715651933,2022-09-20,True
4780,2715651932,2022-09-20,True
4781,2715651930,2022-09-20,True
4782,2715651924,2022-09-20,True
4783,2715651919,2022-09-20,False
4784,2715651917,2022-09-20,False
4785,2715651916,2022-09-20,False
4786,2715651915,2022-09-20,False
4787,2715651910,2022-09-20,True
4788,2715651896,2022-09-20,True
4789,2715651893,2022-09-20,True
4790,2715651891,2022-09-20,True
4791,2715651888,2022-09-20,True
4792,2715651884,2022-09-20,True
4793,2715368353,2022-09-19,True
4794,2715368349,2022-09-19,True
4795,2715368346,2022-09-19,True
4796,2715368334,2022-09-19,True
4797,2715368333,2022-09-19,True
4798,2715368329,2022-09-19,True
4799,2715368327,2022-09-19,False
4800,2715368326,2022-09-19,True
4801,2715368324,,False
4802,2715368319,2022-09-19,True
4803,2715368318,2022-09-19,True
4804,2715368311,2022-09-19,True
4805,2715368305,2022-09-19,True
4806,2715368303,2022-09-19,False
4807,2715368301,2022-09-19,False
4808,2715368299,2022-09-19,True
4809,2715368298,2022-09-19,True
4810,2715024034,2022-09-17,False
4811,2715024031,2022-09-17,True
4812,2715024030,2022-09-17,True
4813,2715024012,2022-09-17,True
4814,2715024009,2022-09-17,True
4815,2715024007,2022-09-17,True
4816,2715024000,2022-09-17,True
4817,2715023999,2022-09-17,True
4818,2715023998,2022-09-17,True
4819,2715023989,2022-09-17,True
4820,2715023985,2022-09-17,True
4821,2715023983,2022-09-17,True
4822,2715023976,2022-09-17,True
4823,2715023972,2022-09-17,True
4824,2715023971,2022-09-17,True
4825,2715023961,2022-09-17,True
4826,2715023954,2022-09-17,False
4827,2715023953,2022-09-17,False
4828,2714552292,2022-09-16,False
4829,2714552289,2022-09-16,True
4830,2714552288,2022-09-16,True
4831,2714552286,2022-09-16,True
4832,2714552277,2022-09-16,True
4833,2714552271,2022-09-16,False
4834,2714552262,2022-09-16,True
4835,2714552261,2022-09-16,True
4836,2714552253,2022-09-16,True
4837,2714552247,2022-09-16,False
4838,2714552246,2022-09-16,True
4839,2714552245,2022-09-16,False
4840,2714552243,2022-09-16,True
4841,2714552242,2022-09-16,True
4842,2714552241,2022-09-16,True
4843,2714552239,2022-09-16,False
4844,2714552234,2022-09-16,True
4845,2714552233,2022-09-16,False
4846,2714552230,2022-09-16,True
4847,2714552229,2022-09-16,True
4848,2714552223,2022-09-16,True
4849,2714552219,2022-09-16,True
4850,2714552215,2022-09-16,True
4851,2714237570,2022-09-15,True
4852,2714237569,2022-09-15,False
4853,2714237567,2022-09-15,False
4854,2714237555,2022-09-15,True
4855,2714237547,2022-09-15,True
4856,2714237545,2022-09-15,False
4857,2714237544,2022-09-15,False
4858,2714237543,2022-09-15,False
4859,2714237541,2022-09-15,True
4860,2714237539,2022-09-15,False
4861,2714237536,2022-09-15,True
4862,2714237529,2022-09-15,True
4863,2714237523,2022-09-15,False
4864,2714237517,2022-09-15,True
4865,2714237510,2022-09-15,True
4866,2714237509,2022-09-15,True
4867,2714237505,2022-09-15,False
4868,2714237503,2022-09-15,True
4869,2714237501,2022-09-15,True
4870,2714237499,2022-09-15,True
4871,2714237497,2022-09-15,True
4872,2714237495,2022-09-15,True
4873,2714237493,2022-09-15,True
4874,2714237491,2022-09-15,True
4875,2714237488,2022-09-15,False
4876,2714237486,2022-09-15,False
4877,2714237485,2022-09-15,True
4878,2713893157,2022-09-14,True
4879,2713893155,2022-09-14,True
4880,2713893152,2022-09-14,False
4881,2713893150,2022-09-14,True
4882,2713893149,2022-09-14,False
4883,2713893147,2022-09-14,True
4884,2713893146,2022-09-14,True
4885,2713893145,2022-09-14,False
4886,2713893144,2022-09-14,False
4887,2713893142,2022-09-14,False
4888,2713893134,2022-09-14,True
4889,2713893125,2022-09-14,False
4890,2713893124,2022-09-14,True
4891,2713893117,2022-09-14,True
4892,2713893112,2022-09-14,True
4893,2713893101,2022-09-14,False
4894,2713893097,2022-09-14,False
4895,2713893089,2022-09-14,True
4896,2713893079,2022-09-14,True
4897,2713893072,2022-09-14,True
4898,2713162242,2022-09-13,True
4899,2713162240,2022-09-13,False
4900,2713162239,2022-09-13,False
4901,2713162238,2022-09-13,True
4902,2713162234,2022-09-13,True
4903,2713162230,2022-09-13,True
4904,2713162224,2022-09-13,False
4905,2713162221,2022-09-13,True
4906,2713162219,2022-09-13,True
4907,2713162206,2022-09-13,False
4908,2713162204,2022-09-13,True
4909,2713162203,2022-09-13,True
4910,2713162200,2022-09-13,False
4911,2713162197,2022-09-13,True
4912,2713162195,2022-09-13,True
4913,2713162193,2022-09-13,False
4914,2713162188,2022-09-13,True
4915,2713162177,2022-09-13,True
4916,2713162176,2022-09-13,True
4917,2712678118,2022-09-12,True
4918,2712678084,2022-09-12,True
4919,2712678080,2022-09-12,True
4920,2712678057,2022-09-12,False
4921,2712678052,2022-09-12,True
4922,3079705495,2024-07-13,True
4923,3079705480,2024-07-13,False
4924,3079705476,2024-07-13,False
4925,3079705475,2024-07-13,False
4926,3079705468,2024-07-13,True
4927,3079705467,2024-07-13,False
4928,3079705466,2024-07-13,True
4929,3079705451,2024-07-13,False
4930,3079705429,2024-07-13,False
4931,3079705426,2024-07-13,True
4932,3079705423,2024-07-13,False
4933,3079705420,2024-07-13,True
4934,3079705414,2024-07-13,False
4935,3078876105,2024-07-12,True
4936,3078876080,2024-07-12,True
4937,3078876078,2024-07-12,True
4938,3078876074,2024-07-12,False
4939,3078876070,2024-07-12,False
4940,3078876069,2024-07-12,True
4941,3078876068,2024-07-12,True
4942,3078876055,2024-07-12,True
4943,3078876051,2024-07-12,True
4944,3078876041,2024-07-12,True
4945,3078876040,2024-07-12,True
4946,3078876033,2024-07-12,False
4947,3078876032,2024-07-12,False
4948,3078250004,2024-07-11,False
4949,3078249995,2024-07-11,False
4950,3078249992,2024-07-11,False
4951,3078249988,2024-07-11,True
4952,3078249979,2024-07-11,False
4953,3078249974,2024-07-11,True
4954,3078249969,2024-07-11,False
4955,3078249968,2024-07-11,False
4956,3078249966,2024-07-11,True
4957,3078249964,2024-07-11,True
4958,3078249962,2024-07-11,False
4959,3078249961,2024-07-11,True
4960,3078249954,2024-07-11,True
4961,3078249947,2024-07-11,True
4962,3078249944,2024-07-11,True
4963,3078249936,2024-07-11,False
4964,3078249935,2024-07-11,False
4965,3077605161,2024-07-10,True
4966,3077605157,2024-07-10,True
4967,3077605147,2024-07-10,False
4968,3077605142,2024-07-10,False
4969,3077605140,2024-07-10,False
4970,3077605133,2024-07-10,True
4971,3077605124,2024-07-10,True
4972,3077605123,2024-07-10,True
4973,3077605115,2024-07-10,True
4974,3077605114,2024-07-10,True
4975,3077605113,2024-07-10,True
4976,3077605112,2024-07-10,False
4977,3077605107,2024-07-10,True
4978,3077605105,2024-07-10,True
4979,3077605104,2024-07-10,True
4980,3077605103,2024-07-10,True
4981,3077605102,2024-07-10,True
4982,3077605100,2024-07-10,True
4983,3077605098,2024-07-10,True
4984,3077605096,2024-07-10,False
4985,3076884496,2024-07-09,True
4986,3076884493,2024-07-09,False
4987,3076884490,2024-07-09,True
4988,3076884487,,False
4989,3076884472,2024-07-09,True
4990,3076884470,2024-07-09,True
4991,3076884468,2024-07-09,True
4992,3076884459,2024-07-09,True
4993,3076884456,2024-07-09,True
4994,3076884451,2024-07-09,True
4995,3076884441,2024-07-09,True
4996,3076884440,2024-07-09,False
4997,3076884436,2024-07-09,False
4998,3076502027,2024-07-08,False
4999,3076502026,2024-07-08,False
5000,3076502018,2024-07-08,False
5001,3076502015,2024-07-08,True
5002,3076502012,2024-07-08,True
5003,3076502009,2024-07-08,True
5004,3076501982,2024-07-08,True
5005,3076501973,2024-07-08,False
5006,3076501969,2024-07-08,True
5007,3076501961,2024-07-08,True
5008,3076142740,2024-07-06,True
5009,3076142726,2024-07-06,False
5010,3076142724,2024-07-06,True
5011,3076142721,2024-07-06,True
5012,3076142714,2024-07-06,False
5013,3076142701,2024-07-06,True
5014,3076142696,2024-07-06,True
5015,3076142694,2024-07-06,True
5016,3076142689,2024-07-06,True
5017,3076142681,2024-07-06,True
5018,3076142680,2024-07-06,False
5019,3076142667,2024-07-06,True
5020,3076142660,2024-07-06,False
5021,3076142655,2024-07-06,False
5022,3075833387,2024-07-05,True
5023,3075833379,2024-07-05,True
5024,3075833376,2024-07-05,False
5025,3075833366,2024-07-05,True
5026,3075833360,2024-07-05,False
5027,3075833359,2024-07-05,True
5028,3075833346,2024-07-05,False
5029,3075833342,2024-07-05,True
5030,3075833337,2024-07-05,False
5031,3075833336,2024-07-05,False
5032,3075833335,2024-07-05,False
5033,3075833334,2024-07-05,True
5034,3075833332,2024-07-05,True
5035,3075833318,2024-07-05,False
5036,3074897622,2024-07-03,False
5037,3074897620,2024-07-03,True
5038,3074897614,2024-07-03,True
5039,3074897606,2024-07-03,True
5040,3074897604,2024-07-03,False
5041,3074897603,2024-07-03,False
5042,3074897601,2024-07-03,True
5043,3074897589,2024-07-03,False
5044,3074897568,2024-07-03,False
5045,3074897567,2024-07-03,True
5046,3074897565,2024-07-03,True
5047,3074897562,2024-07-03,False
5048,3074897559,2024-07-03,False
5049,3074897557,2024-07-03,False
5050,3074897553,2024-07-03,True
5051,3074897552,2024-07-03,True
5052,3074270679,2024-07-02,True
5053,3074270678,2024-07-02,False
5054,3074270665,2024-07-02,True
5055,3074270659,2024-07-02,True
5056,3074270657,2024-07-02,True
5057,3074270653,2024-07-02,True
5058,3074270651,2024-07-02,False
5059,3074270650,2024-07-02,True
5060,3074270649,2024-07-02,True
5061,3074270638,2024-07-02,True
5062,3074270634,2024-07-02,False
5063,3074270632,2024-07-02,True
5064,3074270619,2024-07-02,True
5065,3074270615,2024-07-02,True
5066,3074270613,2024-07-02,True
5067,3073781550,2024-07-01,True
5068,3073781549,2024-07-01,False
5069,3073781543,2024-07-01,False
5070,3073781538,2024-07-01,True
5071,3073781535,2024-07-01,True
5072,3073781532,2024-07-01,False
5073,3073781530,2024-07-01,False
5074,3073781527,2024-07-01,False
5075,3073781513,2024-07-01,False
5076,3073781511,2024-07-01,False
5077,3073485747,2024-06-29,True
5078,3073485739,2024-06-29,False
5079,3073485730,2024-06-29,True
5080,3073485728,2024-06-29,False
5081,3073485724,2024-06-29,True
5082,3073485716,2024-06-29,True
5083,3073485705,2024-06-29,True
5084,3073485696,2024-06-29,True
5085,3073485689,2024-06-29,True
5086,3073485688,2024-06-29,False
5087,3073485685,2024-06-29,True
5088,3073485683,2024-06-29,False
5089,3073485675,2024-06-29,True
5090,3073485669,2024-06-29,True
5091,3072983391,2024-06-28,True
5092,3072983375,2024-06-28,False
5093,3072983372,2024-06-28,True
5094,3072983371,2024-06-28,False
5095,3072983363,2024-06-28,True
5096,3072983348,2024-06-28,True
5097,3072983347,2024-06-28,True
5098,3072983337,2024-06-28,True
5099,3072983335,2024-06-28,True
5100,3072983334,2024-06-28,True
5101,3072983330,2024-06-28,False
5102,3072983329,2024-06-28,False
5103,3072983325,2024-06-28,True
5104,3072574751,2024-06-27,False
5105,3072574748,2024-06-27,True
5106,3072574740,2024-06-27,True
5107,3072574735,2024-06-27,True
5108,3072574729,2024-06-27,True
5109,3072574721,2024-06-27,True
5110,3072574718,2024-06-27,True
5111,3072574716,2024-06-27,True
5112,3072574713,2024-06-27,False
5113,3072574709,2024-06-27,True
5114,3072574708,2024-06-27,True
5115,3072574706,2024-06-27,False
5116,3072574705,2024-06-27,False
5117,3072574700,2024-06-27,True
5118,3072574697,2024-06-27,True
5119,3072574694,2024-06-27,False
5120,3072116529,2024-06-26,False
5121,3072116517,2024-06-26,True
5122,3072116510,2024-06-26,True
5123,3072116509,2024-06-26,True
5124,3072116499,2024-06-26,False
5125,3072116493,2024-06-26,False
5126,3072116487,2024-06-26,True
5127,3072116485,2024-06-26,True
5128,3072116482,2024-06-26,False
5129,3072116480,2024-06-26,False
5130,3072116478,2024-06-26,True
5131,3072116474,2024-06-26,False
5132,3072116473,2024-06-26,True
5133,3072116469,2024-06-26,True
5134,3072116464,2024-06-26,True
5135,3071681245,2024-06-25,True
5136,3071673165,2024-06-25,False
5137,3071673156,2024-06-25,False
5138,3071673147,2024-06-25,False
5139,3071673146,2024-06-25,True
5140,3071673145,2024-06-25,False
5141,3071673141,2024-06-25,True
5142,3071673132,2024-06-25,False
5143,3071673127,2024-06-25,True
5144,3071673119,2024-06-25,True
5145,3071673115,2024-06-25,True
5146,3071673114,2024-06-25,False
5147,3071525214,2024-06-24,True
5148,3071525201,2024-06-24,True
5149,3071525177,2024-06-24,True
5150,3071525175,2024-06-24,False
5151,3071525173,2024-06-24,True
5152,3071525166,2024-06-24,True
5153,3071525160,2024-06-24,False
5154,3071525157,2024-06-24,True
5155,3071525146,2024-06-24,True
5156,3071525144,2024-06-24,True
5157,3071525141,2024-06-24,False
5158,3071367407,2024-06-24,True
5159,3071367400,2024-06-24,False
5160,3070945538,2024-06-22,True
5161,3070945537,2024-06-22,True
5162,3070945535,2024-06-22,True
5163,3070945530,2024-06-22,True
5164,3070945519,2024-06-22,True
5165,3070945518,2024-06-22,True
5166,3070945506,2024-06-22,True
5167,3070945502,2024-06-22,True
5168,3070945498,2024-06-22,True
5169,3070945494,2024-06-22,True
5170,3070945490,2024-06-22,True
5171,3070945486,2024-06-22,False
5172,3070945469,2024-06-22,True
5173,3070945465,2024-06-22,False
5174,3070945461,2024-06-22,False
5175,3070945458,2024-06-22,False
5176,3070945443,2024-06-22,True
5177,3070227389,2024-06-21,True
5178,3070227376,2024-06-21,False
5179,3070227375,2024-06-21,False
5180,3070227372,2024-06-21,False
5181,3070227361,2024-06-21,False
5182,3070227348,2024-06-21,False
5183,3070227346,2024-06-21,False
5184,3070227340,2024-06-21,True
5185,3070227332,2024-06-21,True
5186,3070227330,2024-06-21,True
5187,3070227329,2024-06-21,True
5188,3070227326,2024-06-21,True
5189,3070227324,2024-06-21,True
5190,3070227321,2024-06-21,False
5191,3069750825,2024-06-20,False
5192,3069750820,2024-06-20,True
